Day,Electrolyzer,Time,Supplier,Value
1,1,1,0
1,1,2,42.529874726
1,1,3,0
1,1,4,0
1,1,5,0
1,1,6,0
1,2,1,0
1,2,2,19.201732309
1,2,3,0
1,2,4,0
1,2,5,0
1,2,6,0
1,3,1,1.136868377e-12
1,3,2,73.687405285
1,3,3,0
1,3,4,0
1,3,5,0
1,3,6,0
1,4,1,44.558557694
1,4,2,0
1,4,3,0
1,4,4,0
1,4,5,0
1,4,6,0
1,5,1,13.65460764
1,5,2,0
1,5,3,0
1,5,4,0
1,5,5,0
1,5,6,0
1,6,1,13.301679256
1,6,2,0
1,6,3,0
1,6,4,0
1,6,5,0
1,6,6,0
1,7,1,6.966969344
1,7,2,0
1,7,3,0
1,7,4,0
1,7,5,0
1,7,6,0
1,8,1,0
1,8,2,20.137294631
1,8,3,0
1,8,4,0
1,8,5,0
1,8,6,0
1,9,1,0
1,9,2,51.412158879
1,9,3,0
1,9,4,0
1,9,5,0
1,9,6,0
1,10,1,540
1,10,2,540
1,10,3,540
1,10,4,540
1,10,5,0
1,10,6,0
1,11,1,540
1,11,2,540
1,11,3,540
1,11,4,540
1,11,5,0
1,11,6,0
1,12,1,540
1,12,2,540
1,12,3,540
1,12,4,540
1,12,5,0
1,12,6,0
1,13,1,540
1,13,2,540
1,13,3,540
1,13,4,540
1,13,5,0
1,13,6,0
1,14,1,540
1,14,2,540
1,14,3,540
1,14,4,540
1,14,5,0
1,14,6,0
1,15,1,540
1,15,2,540
1,15,3,540
1,15,4,540
1,15,5,0
1,15,6,0
1,16,1,540
1,16,2,540
1,16,3,540
1,16,4,540
1,16,5,0
1,16,6,0
1,17,1,540
1,17,2,540
1,17,3,540
1,17,4,540
1,17,5,0
1,17,6,0
1,18,1,0
1,18,2,11.626780308
1,18,3,0
1,18,4,0
1,18,5,0
1,18,6,0
1,19,1,0
1,19,2,27.545647314
1,19,3,0
1,19,4,0
1,19,5,0
1,19,6,0
1,20,1,0
1,20,2,29.848651463
1,20,3,0
1,20,4,0
1,20,5,0
1,20,6,0
1,21,1,0
1,21,2,74.60530897
1,21,3,0
1,21,4,0
1,21,5,0
1,21,6,0
1,22,1,0
1,22,2,69.056123443
1,22,3,0
1,22,4,0
1,22,5,0
1,22,6,0
1,23,1,5.471179065e-13
1,23,2,34.374353981
1,23,3,0
1,23,4,0
1,23,5,0
1,23,6,0
1,24,1,0
1,24,2,25.102678649
1,24,3,0
1,24,4,0
1,24,5,0
1,24,6,0
2,1,1,0
2,1,2,0
2,1,3,0
2,1,4,17.472609791
2,1,5,0
2,1,6,0
2,2,1,17.615359533
2,2,2,0
2,2,3,0
2,2,4,0
2,2,5,0
2,2,6,0
2,3,1,24.795124205
2,3,2,0
2,3,3,0
2,3,4,0
2,3,5,0
2,3,6,0
2,4,1,0
2,4,2,60.422349856
2,4,3,0
2,4,4,0
2,4,5,0
2,4,6,0
2,5,1,0
2,5,2,40.386419153
2,5,3,0
2,5,4,0
2,5,5,0
2,5,6,0
2,6,1,0
2,6,2,50.126533526
2,6,3,0
2,6,4,0
2,6,5,0
2,6,6,0
2,7,1,0
2,7,2,47.250144728
2,7,3,0
2,7,4,0
2,7,5,0
2,7,6,0
2,8,1,0
2,8,2,14.788559072
2,8,3,0
2,8,4,0
2,8,5,0
2,8,6,0
2,9,1,0
2,9,2,8.713731154
2,9,3,0
2,9,4,0
2,9,5,0
2,9,6,0
2,10,1,540
2,10,2,540
2,10,3,540
2,10,4,540
2,10,5,0
2,10,6,0
2,11,1,540
2,11,2,540
2,11,3,259.307052905
2,11,4,540
2,11,5,0
2,11,6,0
2,12,1,540
2,12,2,540
2,12,3,540
2,12,4,540
2,12,5,0
2,12,6,0
2,13,1,540
2,13,2,540
2,13,3,540
2,13,4,540
2,13,5,0
2,13,6,0
2,14,1,540
2,14,2,540
2,14,3,540
2,14,4,540
2,14,5,0
2,14,6,0
2,15,1,540
2,15,2,540
2,15,3,540
2,15,4,540
2,15,5,0
2,15,6,0
2,16,1,540
2,16,2,540
2,16,3,540
2,16,4,540
2,16,5,0
2,16,6,0
2,17,1,540
2,17,2,540
2,17,3,540
2,17,4,540
2,17,5,0
2,17,6,0
2,18,1,24.816108836
2,18,2,0
2,18,3,0
2,18,4,0
2,18,5,0
2,18,6,0
2,19,1,18.680073159
2,19,2,0
2,19,3,0
2,19,4,0
2,19,5,0
2,19,6,0
2,20,1,10.939864055
2,20,2,0
2,20,3,0
2,20,4,0
2,20,5,0
2,20,6,0
2,21,1,1.165290087e-12
2,21,2,37.248745764
2,21,3,0
2,21,4,0
2,21,5,0
2,21,6,0
2,22,1,8.100187188e-13
2,22,2,43.968576107
2,22,3,0
2,22,4,0
2,22,5,0
2,22,6,0
2,23,1,41.34981992
2,23,2,0
2,23,3,0
2,23,4,0
2,23,5,0
2,23,6,0
2,24,1,1.087130386e-12
2,24,2,14.439458195
2,24,3,0
2,24,4,0
2,24,5,0
2,24,6,0
3,1,1,0
3,1,2,297.791701897
3,1,3,0
3,1,4,0
3,1,5,0
3,1,6,0
3,2,1,0
3,2,2,265.080423484
3,2,3,0
3,2,4,0
3,2,5,0
3,2,6,0
3,3,1,0
3,3,2,237.99032758
3,3,3,0
3,3,4,0
3,3,5,0
3,3,6,0
3,4,1,163.072445441
3,4,2,0
3,4,3,0
3,4,4,0
3,4,5,0
3,4,6,0
3,5,1,192.016527434
3,5,2,0
3,5,3,0
3,5,4,0
3,5,5,0
3,5,6,0
3,6,1,229.914971177
3,6,2,0
3,6,3,0
3,6,4,0
3,6,5,0
3,6,6,0
3,7,1,1.222133506e-12
3,7,2,163.637173471
3,7,3,0
3,7,4,0
3,7,5,0
3,7,6,0
3,8,1,0
3,8,2,207.982214764
3,8,3,0
3,8,4,0
3,8,5,0
3,8,6,0
3,9,1,0
3,9,2,153.829898759
3,9,3,0
3,9,4,0
3,9,5,0
3,9,6,0
3,10,1,540
3,10,2,540
3,10,3,540
3,10,4,474.97247127
3,10,5,0
3,10,6,0
3,11,1,540
3,11,2,540
3,11,3,540
3,11,4,540
3,11,5,0
3,11,6,0
3,12,1,540
3,12,2,540
3,12,3,540
3,12,4,540
3,12,5,0
3,12,6,0
3,13,1,540
3,13,2,540
3,13,3,540
3,13,4,540
3,13,5,0
3,13,6,0
3,14,1,540
3,14,2,540
3,14,3,540
3,14,4,540
3,14,5,0
3,14,6,0
3,15,1,540
3,15,2,540
3,15,3,540
3,15,4,540
3,15,5,0
3,15,6,0
3,16,1,540
3,16,2,540
3,16,3,540
3,16,4,540
3,16,5,0
3,16,6,0
3,17,1,540
3,17,2,396.359388
3,17,3,540
3,17,4,540
3,17,5,0
3,17,6,0
3,18,1,0
3,18,2,0
3,18,3,203.944692252
3,18,4,0
3,18,5,0
3,18,6,0
3,19,1,269.017358483
3,19,2,0
3,19,3,0
3,19,4,0
3,19,5,0
3,19,6,0
3,20,1,0
3,20,2,142.445233843
3,20,3,0
3,20,4,0
3,20,5,0
3,20,6,0
3,21,1,219.357061332
3,21,2,0
3,21,3,0
3,21,4,0
3,21,5,0
3,21,6,0
3,22,1,186.475669613
3,22,2,0
3,22,3,0
3,22,4,0
3,22,5,0
3,22,6,0
3,23,1,146.191869125
3,23,2,0
3,23,3,0
3,23,4,0
3,23,5,0
3,23,6,0
3,24,1,248.385744232
3,24,2,0
3,24,3,0
3,24,4,0
3,24,5,0
3,24,6,0
4,1,1,0
4,1,2,285.964070946
4,1,3,0
4,1,4,0
4,1,5,0
4,1,6,0
4,2,1,219.054477232
4,2,2,0
4,2,3,0
4,2,4,0
4,2,5,0
4,2,6,0
4,3,1,0
4,3,2,227.176818557
4,3,3,0
4,3,4,0
4,3,5,0
4,3,6,0
4,4,1,0
4,4,2,146.594647323
4,4,3,0
4,4,4,0
4,4,5,0
4,4,6,0
4,5,1,160.612700032
4,5,2,0
4,5,3,0
4,5,4,0
4,5,5,0
4,5,6,0
4,6,1,188.737370528
4,6,2,0
4,6,3,0
4,6,4,0
4,6,5,0
4,6,6,0
4,7,1,259.717989624
4,7,2,0
4,7,3,0
4,7,4,0
4,7,5,0
4,7,6,0
4,8,1,274.497051371
4,8,2,0
4,8,3,0
4,8,4,0
4,8,5,0
4,8,6,0
4,9,1,2.273736754e-13
4,9,2,149.12002564
4,9,3,0
4,9,4,0
4,9,5,0
4,9,6,0
4,10,1,540
4,10,2,449.630496734
4,10,3,0
4,10,4,0
4,10,5,0
4,10,6,0
4,11,1,0
4,11,2,540
4,11,3,366.182637657
4,11,4,540
4,11,5,0
4,11,6,0
4,12,1,540
4,12,2,540
4,12,3,356.385205392
4,12,4,540
4,12,5,0
4,12,6,0
4,13,1,540
4,13,2,540
4,13,3,540
4,13,4,97.918245655
4,13,5,0
4,13,6,0
4,14,1,540
4,14,2,540
4,14,3,540
4,14,4,223.893347839
4,14,5,0
4,14,6,0
4,15,1,414.080615813
4,15,2,0
4,15,3,540
4,15,4,0
4,15,5,0
4,15,6,0
4,16,1,540
4,16,2,21.133629416
4,16,3,0
4,16,4,540
4,16,5,0
4,16,6,0
4,17,1,402.034304838
4,17,2,540
4,17,3,0
4,17,4,0
4,17,5,0
4,17,6,0
4,18,1,233.56032792
4,18,2,0
4,18,3,0
4,18,4,0
4,18,5,0
4,18,6,0
4,19,1,0
4,19,2,170.045876609
4,19,3,0
4,19,4,0
4,19,5,0
4,19,6,0
4,20,1,264.320663383
4,20,2,0
4,20,3,0
4,20,4,0
4,20,5,0
4,20,6,0
4,21,1,145.97727099
4,21,2,0
4,21,3,0
4,21,4,0
4,21,5,0
4,21,6,0
4,22,1,195.998969688
4,22,2,0
4,22,3,0
4,22,4,0
4,22,5,0
4,22,6,0
4,23,1,151.772166311
4,23,2,0
4,23,3,0
4,23,4,0
4,23,5,0
4,23,6,0
4,24,1,0
4,24,2,250.498998402
4,24,3,0
4,24,4,0
4,24,5,0
4,24,6,0
5,1,1,0
5,1,2,0
5,1,3,540
5,1,4,219.339167935
5,1,5,0
5,1,6,0
5,2,1,-6.139089237e-13
5,2,2,0
5,2,3,0
5,2,4,512.155921266
5,2,5,0
5,2,6,0
5,3,1,105.201300303
5,3,2,540
5,3,3,0
5,3,4,0
5,3,5,0
5,3,6,0
5,4,1,540
5,4,2,540
5,4,3,200.336601177
5,4,4,0
5,4,5,0
5,4,6,0
5,5,1,0
5,5,2,149.146502434
5,5,3,0
5,5,4,0
5,5,5,0
5,5,6,0
5,6,1,63.109325153
5,6,2,540
5,6,3,0
5,6,4,0
5,6,5,0
5,6,6,0
5,7,1,330.351088499
5,7,2,540
5,7,3,540
5,7,4,0
5,7,5,0
5,7,6,0
5,8,1,0
5,8,2,174.222805758
5,8,3,0
5,8,4,0
5,8,5,0
5,8,6,0
5,9,1,420.134770503
5,9,2,540
5,9,3,540
5,9,4,0
5,9,5,0
5,9,6,0
5,10,1,540
5,10,2,540
5,10,3,540
5,10,4,540
5,10,5,0
5,10,6,0
5,11,1,540
5,11,2,540
5,11,3,540
5,11,4,345.495415214
5,11,5,0
5,11,6,0
5,12,1,514.934281753
5,12,2,540
5,12,3,540
5,12,4,0
5,12,5,0
5,12,6,0
5,13,1,540
5,13,2,540
5,13,3,540
5,13,4,540
5,13,5,0
5,13,6,0
5,14,1,540
5,14,2,540
5,14,3,540
5,14,4,540
5,14,5,0
5,14,6,0
5,15,1,395.780953849
5,15,2,540
5,15,3,540
5,15,4,540
5,15,5,0
5,15,6,0
5,16,1,540
5,16,2,540
5,16,3,540
5,16,4,540
5,16,5,0
5,16,6,0
5,17,1,540
5,17,2,540
5,17,3,540
5,17,4,79.220955159
5,17,5,0
5,17,6,0
5,18,1,540
5,18,2,0
5,18,3,0
5,18,4,499.366246459
5,18,5,0
5,18,6,0
5,19,1,0
5,19,2,540
5,19,3,0
5,19,4,320.746263736
5,19,5,0
5,19,6,0
5,20,1,0
5,20,2,540
5,20,3,0
5,20,4,48.064192645
5,20,5,0
5,20,6,0
5,21,1,0
5,21,2,489.217805359
5,21,3,0
5,21,4,0
5,21,5,0
5,21,6,0
5,22,1,540
5,22,2,0
5,22,3,77.243442073
5,22,4,0
5,22,5,0
5,22,6,0
5,23,1,0
5,23,2,69.051094977
5,23,3,0
5,23,4,0
5,23,5,0
5,23,6,0
5,24,1,0
5,24,2,91.91350738
5,24,3,0
5,24,4,0
5,24,5,0
5,24,6,0
6,1,1,0
6,1,2,0
6,1,3,0
6,1,4,0
6,1,5,0
6,1,6,0
6,2,1,0
6,2,2,0
6,2,3,0
6,2,4,0
6,2,5,0
6,2,6,0
6,3,1,0
6,3,2,0
6,3,3,14.804325692
6,3,4,0
6,3,5,0
6,3,6,0
6,4,1,0
6,4,2,0
6,4,3,0
6,4,4,0
6,4,5,0
6,4,6,0
6,5,1,0
6,5,2,0
6,5,3,0
6,5,4,0
6,5,5,0
6,5,6,0
6,6,1,0
6,6,2,0
6,6,3,0
6,6,4,0
6,6,5,0
6,6,6,0
6,7,1,0
6,7,2,0
6,7,3,0
6,7,4,0
6,7,5,0
6,7,6,0
6,8,1,0
6,8,2,0
6,8,3,0
6,8,4,0
6,8,5,0
6,8,6,0
6,9,1,540
6,9,2,540
6,9,3,540
6,9,4,540
6,9,5,0
6,9,6,0
6,10,1,540
6,10,2,540
6,10,3,540
6,10,4,540
6,10,5,0
6,10,6,0
6,11,1,540
6,11,2,540
6,11,3,540
6,11,4,540
6,11,5,0
6,11,6,0
6,12,1,540
6,12,2,540
6,12,3,540
6,12,4,540
6,12,5,0
6,12,6,0
6,13,1,540
6,13,2,540
6,13,3,540
6,13,4,540
6,13,5,0
6,13,6,0
6,14,1,540
6,14,2,540
6,14,3,540
6,14,4,540
6,14,5,0
6,14,6,0
6,15,1,540
6,15,2,540
6,15,3,540
6,15,4,540
6,15,5,0
6,15,6,0
6,16,1,540
6,16,2,540
6,16,3,540
6,16,4,540
6,16,5,0
6,16,6,0
6,17,1,540
6,17,2,540
6,17,3,540
6,17,4,540
6,17,5,0
6,17,6,0
6,18,1,540
6,18,2,540
6,18,3,540
6,18,4,540
6,18,5,0
6,18,6,0
6,19,1,0
6,19,2,0
6,19,3,0
6,19,4,0
6,19,5,0
6,19,6,0
6,20,1,1.326938559e-12
6,20,2,0
6,20,3,11.918433678
6,20,4,0
6,20,5,0
6,20,6,0
6,21,1,0
6,21,2,0
6,21,3,0
6,21,4,0
6,21,5,0
6,21,6,0
6,22,1,0
6,22,2,0
6,22,3,0
6,22,4,0
6,22,5,0
6,22,6,0
6,23,1,0
6,23,2,0
6,23,3,0
6,23,4,0
6,23,5,0
6,23,6,0
6,24,1,0
6,24,2,0
6,24,3,0
6,24,4,0
6,24,5,0
6,24,6,0
7,1,1,540
7,1,2,0
7,1,3,93.311268748
7,1,4,0
7,1,5,0
7,1,6,0
7,2,1,0
7,2,2,540
7,2,3,0
7,2,4,475.388476772
7,2,5,0
7,2,6,0
7,3,1,540
7,3,2,0
7,3,3,534.951480501
7,3,4,0
7,3,5,0
7,3,6,0
7,4,1,0
7,4,2,540
7,4,3,529.820482809
7,4,4,0
7,4,5,0
7,4,6,0
7,5,1,0
7,5,2,540
7,5,3,0
7,5,4,498.518635342
7,5,5,0
7,5,6,0
7,6,1,540
7,6,2,79.911079178
7,6,3,0
7,6,4,0
7,6,5,0
7,6,6,0
7,7,1,0
7,7,2,0
7,7,3,261.571162337
7,7,4,0
7,7,5,0
7,7,6,0
7,8,1,540
7,8,2,493.366724048
7,8,3,0
7,8,4,0
7,8,5,0
7,8,6,0
7,9,1,450.665136597
7,9,2,540
7,9,3,540
7,9,4,540
7,9,5,0
7,9,6,0
7,10,1,540
7,10,2,540
7,10,3,540
7,10,4,540
7,10,5,0
7,10,6,0
7,11,1,540
7,11,2,540
7,11,3,540
7,11,4,540
7,11,5,0
7,11,6,0
7,12,1,540
7,12,2,540
7,12,3,540
7,12,4,540
7,12,5,0
7,12,6,0
7,13,1,540
7,13,2,540
7,13,3,540
7,13,4,540
7,13,5,0
7,13,6,0
7,14,1,540
7,14,2,540
7,14,3,540
7,14,4,540
7,14,5,0
7,14,6,0
7,15,1,540
7,15,2,540
7,15,3,540
7,15,4,540
7,15,5,0
7,15,6,0
7,16,1,540
7,16,2,540
7,16,3,540
7,16,4,540
7,16,5,0
7,16,6,0
7,17,1,540
7,17,2,540
7,17,3,540
7,17,4,540
7,17,5,0
7,17,6,0
7,18,1,540
7,18,2,540
7,18,3,540
7,18,4,540
7,18,5,0
7,18,6,0
7,19,1,540
7,19,2,0
7,19,3,87.900478627
7,19,4,0
7,19,5,0
7,19,6,0
7,20,1,6.252776075e-13
7,20,2,0
7,20,3,0
7,20,4,333.988904672
7,20,5,0
7,20,6,0
7,21,1,1.591615728e-12
7,21,2,172.255079406
7,21,3,0
7,21,4,0
7,21,5,0
7,21,6,0
7,22,1,1.463718036e-12
7,22,2,80.171934574
7,22,3,0
7,22,4,0
7,22,5,0
7,22,6,0
7,23,1,1.918465387e-13
7,23,2,34.713856956
7,23,3,0
7,23,4,0
7,23,5,0
7,23,6,0
7,24,1,1.911359959e-12
7,24,2,32.872669452
7,24,3,0
7,24,4,0
7,24,5,0
7,24,6,0
8,1,1,199.962705372
8,1,2,0
8,1,3,0
8,1,4,0
8,1,5,0
8,1,6,0
8,2,1,173.081776155
8,2,2,122.787509267
8,2,3,0
8,2,4,0
8,2,5,0
8,2,6,0
8,3,1,0
8,3,2,212.196697308
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,0
8,4,1,0
8,4,2,313.893341076
8,4,3,0
8,4,4,0
8,4,5,0
8,4,6,0
8,5,1,192.073395154
8,5,2,0
8,5,3,0
8,5,4,0
8,5,5,0
8,5,6,0
8,6,1,188.588710207
8,6,2,0
8,6,3,0
8,6,4,0
8,6,5,0
8,6,6,0
8,7,1,201.525148809
8,7,2,0
8,7,3,0
8,7,4,0
8,7,5,0
8,7,6,0
8,8,1,0
8,8,2,211.970006737
8,8,3,0
8,8,4,0
8,8,5,0
8,8,6,0
8,9,1,297.592592479
8,9,2,0
8,9,3,0
8,9,4,0
8,9,5,0
8,9,6,0
8,10,1,501.455657694
8,10,2,540
8,10,3,0
8,10,4,0
8,10,5,0
8,10,6,0
8,11,1,306.04460378
8,11,2,0
8,11,3,0
8,11,4,0
8,11,5,0
8,11,6,0
8,12,1,540
8,12,2,540
8,12,3,0
8,12,4,366.994497276
8,12,5,0
8,12,6,0
8,13,1,540
8,13,2,540
8,13,3,17.416875876
8,13,4,540
8,13,5,0
8,13,6,0
8,14,1,540
8,14,2,130.080921741
8,14,3,540
8,14,4,540
8,14,5,0
8,14,6,0
8,15,1,0
8,15,2,540
8,15,3,540
8,15,4,46.447119686
8,15,5,0
8,15,6,0
8,16,1,205.129171682
8,16,2,540
8,16,3,0
8,16,4,0
8,16,5,0
8,16,6,0
8,17,1,540
8,17,2,0
8,17,3,495.127102059
8,17,4,540
8,17,5,0
8,17,6,0
8,18,1,92.890767709
8,18,2,0
8,18,3,540
8,18,4,0
8,18,5,0
8,18,6,0
8,19,1,0
8,19,2,282.034128587
8,19,3,0
8,19,4,0
8,19,5,0
8,19,6,0
8,20,1,240.993692992
8,20,2,0
8,20,3,0
8,20,4,0
8,20,5,0
8,20,6,0
8,21,1,240.425964435
8,21,2,0
8,21,3,0
8,21,4,0
8,21,5,0
8,21,6,0
8,22,1,190.775606617
8,22,2,0
8,22,3,0
8,22,4,0
8,22,5,0
8,22,6,0
8,23,1,213.451481613
8,23,2,0
8,23,3,0
8,23,4,0
8,23,5,0
8,23,6,0
8,24,1,227.563851774
8,24,2,0
8,24,3,0
8,24,4,0
8,24,5,0
8,24,6,0
9,1,1,0
9,1,2,0
9,1,3,0
9,1,4,504.752706142
9,1,5,0
9,1,6,0
9,2,1,31.486600432
9,2,2,540
9,2,3,0
9,2,4,0
9,2,5,0
9,2,6,0
9,3,1,540
9,3,2,96.562584394
9,3,3,0
9,3,4,0
9,3,5,0
9,3,6,0
9,4,1,0
9,4,2,533.913611827
9,4,3,0
9,4,4,0
9,4,5,0
9,4,6,0
9,5,1,429.031059991
9,5,2,0
9,5,3,0
9,5,4,0
9,5,5,0
9,5,6,0
9,6,1,71.50019931
9,6,2,540
9,6,3,0
9,6,4,0
9,6,5,0
9,6,6,0
9,7,1,405.809193362
9,7,2,0
9,7,3,0
9,7,4,0
9,7,5,0
9,7,6,0
9,8,1,0
9,8,2,362.522657566
9,8,3,0
9,8,4,0
9,8,5,0
9,8,6,0
9,9,1,540
9,9,2,540
9,9,3,221.355798205
9,9,4,0
9,9,5,0
9,9,6,0
9,10,1,89.271884232
9,10,2,540
9,10,3,540
9,10,4,0
9,10,5,0
9,10,6,0
9,11,1,61.324839032
9,11,2,540
9,11,3,540
9,11,4,540
9,11,5,0
9,11,6,0
9,12,1,540
9,12,2,540
9,12,3,320.179125571
9,12,4,540
9,12,5,0
9,12,6,2.046363079e-13
9,13,1,540
9,13,2,540
9,13,3,540
9,13,4,540
9,13,5,0
9,13,6,0
9,14,1,540
9,14,2,0
9,14,3,342.613774659
9,14,4,540
9,14,5,0
9,14,6,0
9,15,1,0
9,15,2,482.033243178
9,15,3,0
9,15,4,0
9,15,5,0
9,15,6,0
9,16,1,0
9,16,2,100.159560045
9,16,3,540
9,16,4,540
9,16,5,0
9,16,6,0
9,17,1,540
9,17,2,540
9,17,3,64.469445325
9,17,4,540
9,17,5,0
9,17,6,0
9,18,1,0
9,18,2,498.513579903
9,18,3,540
9,18,4,540
9,18,5,0
9,18,6,0
9,19,1,389.46648198
9,19,2,0
9,19,3,0
9,19,4,0
9,19,5,0
9,19,6,0
9,20,1,478.476983835
9,20,2,0
9,20,3,0
9,20,4,0
9,20,5,0
9,20,6,0
9,21,1,45.241037216
9,21,2,540
9,21,3,0
9,21,4,0
9,21,5,0
9,21,6,0
9,22,1,0
9,22,2,359.843968683
9,22,3,0
9,22,4,0
9,22,5,0
9,22,6,0
9,23,1,0
9,23,2,218.223296007
9,23,3,369.845372885
9,23,4,0
9,23,5,0
9,23,6,0
9,24,1,0
9,24,2,0
9,24,3,0
9,24,4,494.851388909
9,24,5,0
9,24,6,0
10,1,1,4.901067169
10,1,2,0
10,1,3,0
10,1,4,0
10,1,5,0
10,1,6,0
10,2,1,1.526477954
10,2,2,0
10,2,3,0
10,2,4,0
10,2,5,0
10,2,6,0
10,3,1,13.489095717
10,3,2,0
10,3,3,0
10,3,4,0
10,3,5,0
10,3,6,0
10,4,1,0
10,4,2,0
10,4,3,0
10,4,4,0
10,4,5,0
10,4,6,0
10,5,1,0.376616927
10,5,2,0
10,5,3,0
10,5,4,0
10,5,5,0
10,5,6,0
10,6,1,0
10,6,2,0
10,6,3,0
10,6,4,0
10,6,5,0
10,6,6,0
10,7,1,0
10,7,2,0
10,7,3,0
10,7,4,0
10,7,5,0
10,7,6,0
10,8,1,0.281089465
10,8,2,0
10,8,3,0
10,8,4,0
10,8,5,0
10,8,6,0
10,9,1,540
10,9,2,540
10,9,3,540
10,9,4,540
10,9,5,0
10,9,6,0
10,10,1,540
